12.2,110.47289,0.0,558.21786,110.47289,0.0,110.47289,0.0,558.21786,12.198681,45.42027,12.2
12.2,75.000407,0.0,605.39738,75.000407,0.0,75.000407,0.0,605.39738,12.198641,45.407949,12.2
12.2,75.0,0.0,636.82197,75.0,0.0,75.0,0.0,636.82197,12.198599,45.396365,12.2
12.2,75.0,0.0,623.5987700000002,75.0,0.0,75.0,0.0,623.5987700000002,12.198557,45.38478,12.2
12.2,75.0,0.0,807.8851400000002,75.0,0.0,75.0,0.0,807.8851400000002,12.198516,45.373196,12.2
12.2,222.89727,0.0,747.4916400000002,222.89727,0.0,222.89727,0.0,747.4916400000002,12.278998,45.352713,12.2
12.2,304.69157,0.0,754.11312,304.69157,0.0,304.69157,0.0,754.11312,12.372359,45.310956,12.2
12.2,335.03555,0.0,797.44468,335.03555,0.0,335.03555,0.0,797.44468,12.336843,45.261166,12.2
12.2,272.4897,0.0,837.64638,272.4897,0.0,272.4897,0.0,837.64638,12.302666,45.213365,12.2
12.2,230.46016,0.0,837.7569599999998,230.46016,0.0,230.46016,0.0,837.7569599999998,12.301251,45.17504,12.2
12.2,214.84681,0.0,762.4628700000002,214.84681,0.0,214.84681,0.0,762.4628700000002,12.36324,45.140847,12.2
12.2,254.84814,0.0,719.03768,254.84814,0.0,254.84814,0.0,719.03768,12.399936,45.105105,12.2
12.2,281.3681,0.0,712.19615,281.3681,0.0,281.3681,0.0,712.19615,12.406941,45.063367,12.2
12.2,291.2183100000001,0.0,748.22675,291.2183100000001,0.0,291.2183100000001,0.0,748.22675,12.377817,45.019022,12.2
12.2,285.4640100000001,0.0,794.00312,285.4640100000001,0.0,285.4640100000001,0.0,794.00312,12.33934,44.974345,12.2
12.2,280.92707,0.0,869.32062,280.92707,0.0,280.92707,0.0,869.32062,12.275318,44.93065900000001,12.2
12.2,279.23875,0.0,838.06558,279.23875,0.0,279.23875,0.0,838.06558,12.300334,44.887419,12.2
12.2,307.4878,0.0,790.85266,307.4878,0.0,307.4878,0.0,790.85266,12.339824,44.842404,12.2
12.2,325.3297100000001,0.0,771.092,325.3297100000001,0.0,325.3297100000001,0.0,771.092,12.357478,44.793312,12.2
12.2,331.95273,0.0,796.95147,331.95273,0.0,331.95273,0.0,796.95147,12.337065,44.742467,12.2
12.2,305.82488,0.0,805.86072,305.82488,0.0,305.82488,0.0,805.86072,12.329681,44.692894,12.2
12.2,288.8421600000001,0.0,831.54921,288.8421600000001,0.0,288.8421600000001,0.0,831.54921,12.307183,44.647177,12.2
12.2,282.53583,0.0,811.6057,282.53583,0.0,282.53583,0.0,811.6057,12.322582,44.60313,12.2
12.2,140.34661,0.0,764.3644,140.34661,0.0,140.34661,0.0,764.3644,12.198444,44.569094,12.2
12.2,75.002376,0.0,733.25874,75.002376,0.0,75.002376,0.0,733.25874,12.198393,44.555445,12.2
12.2,75.0,0.0,760.11772,75.0,0.0,75.0,0.0,760.11772,12.198343,44.54386,12.2
12.2,126.55148,0.0,805.95088,126.55148,0.0,126.55148,0.0,805.95088,12.19829,44.531843,12.2
12.2,226.7193,0.0,841.8493699999998,226.7193,0.0,226.7193,0.0,841.8493699999998,12.296891,44.502371,12.2
12.2,257.10519,0.0,834.8088799999998,257.10519,0.0,257.10519,0.0,834.8088799999998,12.303529,44.464621,12.2
12.2,328.51879,0.0,791.30241,328.51879,0.0,328.51879,0.0,791.30241,12.339201,44.41985800000001,12.2
12.2,370.33298,0.0,702.3174799999998,370.33298,0.0,370.33298,0.0,702.3174799999998,12.41404,44.365369,12.2
12.2,385.8394,0.0,702.62692,385.8394,0.0,385.8394,0.0,702.62692,12.415107,44.306774,12.2
12.2,359.70484,0.0,742.93652,359.70484,0.0,359.70484,0.0,742.93652,12.382261,44.248803,12.2
12.2,341.87455,0.0,786.18358,341.87455,0.0,341.87455,0.0,786.18358,12.345703,44.19484,12.2
12.2,335.24968,0.0,792.60697,335.24968,0.0,335.24968,0.0,792.60697,12.339045,44.14263,12.2
12.2,209.26453,0.0,775.91941,209.26453,0.0,209.26453,0.0,775.91941,12.33046,44.099366,12.2
12.2,131.03707,0.0,730.26457,131.03707,0.0,131.03707,0.0,730.26457,12.19819,44.074051,12.2
12.2,75.456551,0.0,717.2347,75.456551,0.0,75.456551,0.0,717.2347,12.198142,44.057678,12.2
12.2,362.32829,0.0,748.8103,362.32829,0.0,362.32829,0.0,748.8103,12.377274,44.020646,12.2
12.2,329.23504,0.0,795.9609,329.23504,0.0,329.23504,0.0,795.9609,12.337824,43.972014,12.2
12.2,371.47364,0.0,873.56101,371.47364,0.0,371.47364,0.0,873.56101,12.271967,43.917364,12.2
12.2,382.71756,0.0,847.3503699999999,382.71756,0.0,382.71756,0.0,847.3503699999999,12.292678,43.858878,12.2
12.2,385.74465,0.0,799.64861,385.74465,0.0,385.74465,0.0,799.64861,12.3324,43.799491,12.2
12.2,386.84942,0.0,774.31516,386.84942,0.0,386.84942,0.0,774.31516,12.354609,43.73981,12.2
12.2,318.17101,0.0,794.6414599999998,318.17101,0.0,318.17101,0.0,794.6414599999998,12.338887,43.683572,12.2
12.2,343.0107700000001,0.0,832.3733,343.0107700000001,0.0,343.0107700000001,0.0,832.3733,12.307659,43.632225,12.2
12.2,352.38415,0.0,863.15717,352.38415,0.0,352.38415,0.0,863.15717,12.281024,43.578401,12.2
12.2,303.856,0.0,849.1246699999998,303.856,0.0,303.856,0.0,849.1246699999998,12.291439,43.527154,12.2
12.2,272.5914,0.0,803.17678,272.5914,0.0,272.5914,0.0,803.17678,12.329331,43.483021,12.2
12.2,260.98292999999995,0.0,767.55778,260.98292999999995,0.0,260.98292999999995,0.0,767.55778,12.359861,43.44196,12.2
12.2,288.62722,0.0,743.3688,288.62722,0.0,288.62722,0.0,743.3688,12.381332,43.399889,12.2
12.2,307.03244,0.0,787.04533,307.03244,0.0,307.03244,0.0,787.04533,12.345508,43.35366,12.2
12.2,313.86896,0.0,826.78611,313.86896,0.0,313.86896,0.0,826.78611,12.311695,43.305622,12.2
12.2,378.56865,0.0,826.05221,378.56865,0.0,378.56865,0.0,826.05221,12.310983,43.252739,12.2
12.2,372.98012,0.0,785.51838,372.98012,0.0,372.98012,0.0,785.51838,12.344026,43.191139,12.2
12.2,367.69461,0.0,775.94391,367.69461,0.0,367.69461,0.0,775.94391,12.352534,43.134926,12.2
12.2,364.74106,0.0,769.94071,364.74106,0.0,364.74106,0.0,769.94071,12.358844,43.078226,12.2
12.2,361.70084,0.0,806.51912,361.70084,0.0,361.70084,0.0,806.51912,12.329245,43.022161,12.2
12.2,360.56684,0.0,852.05065,360.56684,0.0,360.56684,0.0,852.05065,12.29095,42.966395,12.2
12.2,329.31362,0.0,864.67382,329.31362,0.0,329.31362,0.0,864.67382,12.279166,42.912811,12.2
12.2,309.85931,0.0,849.49006,309.85931,0.0,309.85931,0.0,849.49006,12.290805,42.863688,12.2
12.2,302.63908,0.0,802.4062299999998,302.63908,0.0,302.63908,0.0,802.4062299999998,12.330211,42.816477,12.2
12.2,236.58166,0.0,783.41727,236.58166,0.0,236.58166,0.0,783.41727,12.347231,42.774229,12.2
12.2,195.9206,0.0,809.9823200000002,195.9206,0.0,195.9206,0.0,809.9823200000002,12.1981,42.74133,12.2
12.2,213.04433,0.0,857.67758,213.04433,0.0,213.04433,0.0,857.67758,12.198044,42.709093,12.2
12.2,259.97901,0.0,904.13668,259.97901,0.0,259.97901,0.0,904.13668,12.246669,42.673182,12.2
12.2,291.0411200000001,0.0,883.43014,291.0411200000001,0.0,291.0411200000001,0.0,883.43014,12.262713,42.630244,12.2
12.2,302.57817,0.0,836.0788299999998,302.57817,0.0,302.57817,0.0,836.0788299999998,12.301968,42.584253,12.2
12.2,320.51326,0.0,805.6183,320.51326,0.0,320.51326,0.0,805.6183,12.328342,42.536216,12.2
12.2,330.6438,0.0,820.05382,330.6438,0.0,330.6438,0.0,820.05382,12.317587,42.485802,12.2
12.2,334.39877,0.0,750.45966,334.39877,0.0,334.39877,0.0,750.45966,12.375968,42.434394,12.2
12.2,291.58743,0.0,785.79113,291.58743,0.0,291.58743,0.0,785.79113,12.34567,42.385588,12.2
12.2,264.43452,0.0,777.91653,264.43452,0.0,264.43452,0.0,777.91653,12.35092,42.342982,12.2
12.2,254.35466,0.0,734.0704900000002,254.35466,0.0,254.35466,0.0,734.0704900000002,12.386896,42.303043,12.2
12.2,264.46118,0.0,694.56485,264.46118,0.0,264.46118,0.0,694.56485,12.420523,42.263162,12.2
12.2,271.74405,0.0,711.71334,271.74405,0.0,271.74405,0.0,711.71334,12.407557,42.221661,12.2
12.2,274.45167000000004,0.0,752.4689599999998,274.45167000000004,0.0,274.45167000000004,0.0,752.4689599999998,12.374319,42.179445,12.2
12.2,322.58385,0.0,795.3528200000002,322.58385,0.0,322.58385,0.0,795.3528200000002,12.338043,42.133797,12.2
12.2,352.4536,0.0,800.9384200000002,352.4536,0.0,352.4536,0.0,800.9384200000002,12.332079,42.081296,12.2
12.2,363.53898,0.0,764.0903900000002,363.53898,0.0,363.53898,0.0,764.0903900000002,12.361911,42.02586,12.2
12.2,403.64491,0.0,747.32763,403.64491,0.0,403.64491,0.0,747.32763,12.376244,41.966922,12.2
12.2,363.06123,0.0,735.11345,363.06123,0.0,363.06123,0.0,735.11345,12.38769,41.907629,12.2
12.2,370.59223,0.0,767.31711,370.59223,0.0,370.59223,0.0,767.31711,12.36186,41.850877,12.2
12.2,209.82333,0.0,814.332,209.82333,0.0,209.82333,0.0,814.332,12.203509,41.80553,12.2
12.2,213.00462,0.0,832.93286,213.00462,0.0,213.00462,0.0,832.93286,12.305798,41.76935200000001,12.2
12.2,168.14356999999995,0.0,800.82815,168.14356999999995,0.0,168.14356999999995,0.0,800.82815,12.198,41.733728,12.2
12.2,277.57484,0.0,753.1428900000002,277.57484,0.0,277.57484,0.0,753.1428900000002,12.371166,41.693825,12.2
12.2,360.02456,0.0,728.52895,360.02456,0.0,360.02456,0.0,728.52895,12.392788,41.644897,12.2
12.2,400.14595,0.0,749.61604,400.14595,0.0,400.14595,0.0,749.61604,12.376423,41.585682,12.2
12.2,328.06992,0.0,797.01679,328.06992,0.0,328.06992,0.0,797.01679,12.337115,41.532343,12.2
12.2,392.34971,0.0,817.9826,392.34971,0.0,392.34971,0.0,817.9826,12.318645,41.47695,12.2
12.2,360.44248,0.0,803.14478,360.44248,0.0,360.44248,0.0,803.14478,12.329738,41.416222,12.2
12.2,347.59444,0.0,756.97703,347.59444,0.0,347.59444,0.0,756.97703,12.367836,41.361256,12.2
12.2,337.5891200000001,0.0,721.92536,337.5891200000001,0.0,337.5891200000001,0.0,721.92536,12.397911,41.308462,12.2
12.2,333.86371,0.0,730.21611,333.86371,0.0,333.86371,0.0,730.21611,12.392313,41.256653,12.2
12.2,287.10627,0.0,830.0866900000002,287.10627,0.0,287.10627,0.0,830.0866900000002,12.30964,41.208257,12.2
12.2,258.19364,0.0,869.3566400000002,258.19364,0.0,258.19364,0.0,869.3566400000002,12.276199,41.166501,12.2
12.2,247.46396,0.0,867.77849,247.46396,0.0,247.46396,0.0,867.77849,12.276189,41.127585,12.2
12.2,279.99186000000003,0.0,826.8057299999998,279.99186000000003,0.0,279.99186000000003,0.0,826.8057299999998,12.309617,41.087267,12.2
12.2,301.3703799999999,0.0,784.10852,301.3703799999999,0.0,301.3703799999999,0.0,784.10852,12.345749,41.042105,12.2
12.2,309.31009,0.0,681.1633400000002,309.31009,0.0,309.31009,0.0,681.1633400000002,12.432846,40.994843,12.2
12.2,238.16714,0.0,718.27366,238.16714,0.0,238.16714,0.0,718.27366,12.402789,40.95178,12.2
12.2,192.88363,0.0,763.54608,192.88363,0.0,192.88363,0.0,763.54608,12.197942,40.919049,12.2
12.2,207.44119,0.0,775.35291,207.44119,0.0,207.44119,0.0,775.35291,12.197889,40.886562,12.2
12.2,197.41781,0.0,742.8389999999999,197.41781,0.0,197.41781,0.0,742.8389999999999,12.197838,40.85536,12.2
12.2,193.02412,0.0,721.34428,193.02412,0.0,193.02412,0.0,721.34428,12.197788,40.825262,12.2
12.2,191.40215,0.0,703.13414,191.40215,0.0,191.40215,0.0,703.13414,12.19774,40.795593,12.2
12.2,274.75204,0.0,730.39643,274.75204,0.0,274.75204,0.0,730.39643,12.392551,40.760444,12.2
12.2,327.07626,0.0,778.06749,327.07626,0.0,327.07626,0.0,778.06749,12.35282,40.713319,12.2
12.2,346.4978700000001,0.0,802.31877,346.4978700000001,0.0,346.4978700000001,0.0,802.31877,12.331493,40.661054,12.2
12.2,395.78542,0.0,800.3237,395.78542,0.0,395.78542,0.0,800.3237,12.331954,40.604061,12.2
12.2,360.93807,0.0,752.87811,360.93807,0.0,360.93807,0.0,752.87811,12.37131,40.543701,12.2
12.2,369.68539,0.0,723.07225,369.68539,0.0,369.68539,0.0,723.07225,12.397154,40.487184,12.2
12.2,360.24769,0.0,738.31038,360.24769,0.0,360.24769,0.0,738.31038,12.385724,40.430641,12.2
12.2,353.47359,0.0,784.58263,353.47359,0.0,353.47359,0.0,784.58263,12.347529,40.375604,12.2
12.2,350.95523,0.0,859.7815300000002,350.95523,0.0,350.95523,0.0,859.7815300000002,12.28399,40.321233,12.2
12.2,283.14045,0.0,851.0771199999998,283.14045,0.0,283.14045,0.0,851.0771199999998,12.289933,40.271602,12.2
12.2,240.93302000000003,0.0,806.90524,240.93302000000003,0.0,240.93302000000003,0.0,806.90524,12.326202,40.231649,12.2
12.2,225.26825,0.0,767.87914,225.26825,0.0,225.26825,0.0,767.87914,12.359449,40.195843,12.2
12.2,293.62179,0.0,769.87924,293.62179,0.0,293.62179,0.0,769.87924,12.359107,40.156588,12.2
12.2,337.89279,0.0,805.67902,337.89279,0.0,337.89279,0.0,805.67902,12.329979,40.10727,12.2
12.2,354.33157,0.0,848.1859900000002,354.33157,0.0,354.33157,0.0,848.1859900000002,12.293995,40.05360200000001,12.2
12.2,300.07575,0.0,852.93206,300.07575,0.0,300.07575,0.0,852.93206,12.288728,40.00238,12.2
12.2,264.55527,0.0,815.5534700000002,264.55527,0.0,264.55527,0.0,815.5534700000002,12.319019,39.959212,12.2
12.2,251.36403,0.0,770.41593,251.36403,0.0,251.36403,0.0,770.41593,12.357021,39.91953400000001,12.2
12.2,211.75753,0.0,673.56471,211.75753,0.0,211.75753,0.0,673.56471,12.197709,39.884888,12.2
12.2,235.29056,0.0,706.38245,235.29056,0.0,235.29056,0.0,706.38245,12.412648,39.850132,12.2
12.2,210.41616,0.0,753.2469,210.41616,0.0,210.41616,0.0,753.2469,12.37339,39.816023,12.2
12.2,211.08156,0.0,771.06722,211.08156,0.0,211.08156,0.0,771.06722,12.197632,39.783686,12.2
12.2,213.86473,0.0,743.4594900000002,213.86473,0.0,213.86473,0.0,743.4594900000002,12.197581,39.75083400000001,12.2
12.2,214.90882,0.0,717.15407,214.90882,0.0,214.90882,0.0,717.15407,12.197531,39.717707,12.2
12.2,209.4206,0.0,693.26833,209.4206,0.0,209.4206,0.0,693.26833,12.197484,39.684872,12.2
12.2,205.88627,0.0,715.1096,205.88627,0.0,205.88627,0.0,715.1096,12.197437,39.652842,12.2
12.2,204.57399,0.0,762.59808,204.57399,0.0,204.57399,0.0,762.59808,12.197387,39.62115900000001,12.2
12.2,218.21573,0.0,792.0730900000002,218.21573,0.0,218.21573,0.0,792.0730900000002,12.197334,39.588656,12.2
12.2,226.87895,0.0,799.24681,226.87895,0.0,226.87895,0.0,799.24681,12.33297,39.554174,12.2
12.2,230.095,0.0,752.87472,230.095,0.0,230.095,0.0,752.87472,12.37126,39.518842,12.2
12.2,258.25966,0.0,718.40135,258.25966,0.0,258.25966,0.0,718.40135,12.40087,39.481383,12.2
12.2,275.58311000000003,0.0,727.5224099999998,275.58311000000003,0.0,275.58311000000003,0.0,727.5224099999998,12.394577,39.439941,12.2
12.2,282.01152,0.0,771.85203,282.01152,0.0,282.01152,0.0,771.85203,12.358166,39.396797,12.2
12.2,227.49355,0.0,822.36744,227.49355,0.0,227.49355,0.0,822.36744,12.315335,39.356846,12.2
12.2,192.75941,0.0,819.9460799999998,192.75941,0.0,192.75941,0.0,819.9460799999998,12.197292,39.324819,12.2
12.2,301.86275,0.0,778.54723,301.86275,0.0,301.86275,0.0,778.54723,12.349831,39.282248,12.2
12.2,377.01377,0.0,736.23334,377.01377,0.0,377.01377,0.0,736.23334,12.385665,39.230755,12.2
12.2,257.95676000000003,0.0,731.90761,257.95676000000003,0.0,257.95676000000003,0.0,731.90761,12.390584,39.174166,12.2
12.2,264.74757,0.0,771.559,264.74757,0.0,264.74757,0.0,771.559,12.358389,39.133922,12.2
12.2,296.07936,0.0,816.55822,296.07936,0.0,296.07936,0.0,816.55822,12.320492,39.090834,12.2
12.2,314.65929,0.0,827.545,314.65929,0.0,314.65929,0.0,827.545,12.310059,39.043437,12.2
12.2,321.55066,0.0,794.41825,321.55066,0.0,321.55066,0.0,794.41825,12.336681,38.994216,12.2
12.2,289.69871,0.0,747.6345299999998,289.69871,0.0,289.69871,0.0,747.6345299999998,12.375883,38.946632,12.2
12.2,269.10772000000003,0.0,697.90387,269.10772000000003,0.0,269.10772000000003,0.0,697.90387,12.418541,38.903729,12.2
12.2,261.46201,0.0,725.8534,261.46201,0.0,261.46201,0.0,725.8534,12.396349,38.862851,12.2
12.2,277.99913,0.0,773.48532,277.99913,0.0,277.99913,0.0,773.48532,12.356626,38.821419,12.2
12.2,289.07592,0.0,797.0056,289.07592,0.0,289.07592,0.0,797.0056,12.335896,38.777487,12.2
12.2,293.19063,0.0,774.78979,293.19063,0.0,293.19063,0.0,774.78979,12.353217,38.732467,12.2
12.2,268.27376,0.0,813.6552,268.27376,0.0,268.27376,0.0,813.6552,12.320673,38.688821,12.2
12.2,252.28716,0.0,784.51728,252.28716,0.0,252.28716,0.0,784.51728,12.345974,38.648815,12.2
12.2,246.35168,0.0,800.5532400000002,246.35168,0.0,246.35168,0.0,800.5532400000002,12.333872,38.610381,12.2
12.2,316.61229,0.0,847.0236199999998,316.61229,0.0,316.61229,0.0,847.0236199999998,12.295489,38.56766,12.2
12.2,361.15325,0.0,881.20376,361.15325,0.0,361.15325,0.0,881.20376,12.266114,38.514767,12.2
12.2,377.6879,0.0,814.44037,377.6879,0.0,377.6879,0.0,814.44037,12.320443,38.457497,12.2
12.2,345.48956,0.0,769.95389,345.48956,0.0,345.48956,0.0,769.95389,12.356997,38.401185,12.2
12.2,323.7661700000001,0.0,731.4195599999998,323.7661700000001,0.0,323.7661700000001,0.0,731.4195599999998,12.389854,38.349766,12.2
12.2,315.69588,0.0,734.26307,315.69588,0.0,315.69588,0.0,734.26307,12.388808,38.300483,12.2
12.2,216.93612,0.0,775.8701,216.93612,0.0,216.93612,0.0,775.8701,12.354821,38.258423,12.2
12.2,261.60622,0.0,803.53936,261.60622,0.0,261.60622,0.0,803.53936,12.331181,38.218962,12.2
12.2,223.6045,0.0,807.44376,223.6045,0.0,223.6045,0.0,807.44376,12.326612,38.18197,12.2
12.2,318.1761,0.0,769.54633,318.1761,0.0,318.1761,0.0,769.54633,12.357354,38.141397,12.2
12.2,380.98026,0.0,724.6891400000002,380.98026,0.0,380.98026,0.0,724.6891400000002,12.395144,38.08662800000001,12.2
12.2,404.30783,0.0,714.11369,404.30783,0.0,404.30783,0.0,714.11369,12.405238,38.025685,12.2
12.2,304.69623,0.0,774.4646,304.69623,0.0,304.69623,0.0,774.4646,12.355921,37.96973300000001,12.2
12.2,240.13267,0.0,821.1651400000002,240.13267,0.0,240.13267,0.0,821.1651400000002,12.316776,37.928452,12.2
12.2,216.15862,0.0,838.19933,216.15862,0.0,216.15862,0.0,838.19933,12.301361,37.893517,12.2
12.2,373.84535,0.0,809.90725,373.84535,0.0,373.84535,0.0,809.90725,12.323845,37.849737,12.2
12.2,282.93433,0.0,762.3004900000002,282.93433,0.0,282.93433,0.0,762.3004900000002,12.363558,37.801698,12.2
12.2,305.25116,0.0,693.73663,305.25116,0.0,305.25116,0.0,693.73663,12.42183,37.755992,12.2
12.2,291.30561,0.0,716.32317,291.30561,0.0,291.30561,0.0,716.32317,12.404195,37.709593,12.2
12.2,280.45608,0.0,763.88451,280.45608,0.0,280.45608,0.0,763.88451,12.364708,37.665569,12.2
12.2,276.41918,0.0,792.6909099999998,276.41918,0.0,276.41918,0.0,792.6909099999998,12.339674,37.622613,12.2
12.2,283.49757,0.0,776.2579,283.49757,0.0,283.49757,0.0,776.2579,12.35211,37.579476,12.2
12.2,288.31135,0.0,799.2314299999998,288.31135,0.0,288.31135,0.0,799.2314299999998,12.332636,37.535257,12.2
12.2,290.09985,0.0,765.3503400000002,290.09985,0.0,290.09985,0.0,765.3503400000002,12.361769,37.490564,12.2
12.2,298.97195,0.0,775.29886,298.97195,0.0,298.97195,0.0,775.29886,12.354783,37.445144,12.2
12.2,304.35536,0.0,819.93351,304.35536,0.0,304.35536,0.0,819.93351,12.318096,37.398483,12.2
12.2,306.35269,0.0,858.21742,306.35269,0.0,306.35269,0.0,858.21742,12.285438,37.351293,12.2
12.2,337.8084,0.0,801.20433,337.8084,0.0,337.8084,0.0,801.20433,12.331624,37.301845,12.2
12.2,357.30748,0.0,759.3899200000002,357.30748,0.0,357.30748,0.0,759.3899200000002,12.365795,37.24792100000001,12.2
12.2,364.54395,0.0,717.47262,364.54395,0.0,364.54395,0.0,717.47262,12.401319,37.192081,12.2
12.2,294.70796,0.0,713.98855,294.70796,0.0,294.70796,0.0,713.98855,12.405539,37.140405,12.2
12.2,250.30927000000003,0.0,752.14095,250.30927000000003,0.0,250.30927000000003,0.0,752.14095,12.374575,37.098861,12.2
